Name	CD16
Color	-65536
Coordinates	65
60.4167	834.0452
62.5130	807.8402
265.3394	903.7503
18.4887	979.7447
207.6885	1163.1794
323.5144	1082.9922
345.0025	909.5154
1710.7426	1142.8636
1714.4113	1158.5866
1795.1225	1126.0925
1811.3696	1126.0925
1439.2593	1022.3208
1380.5602	1040.1402
1329.7226	1089.9296
1192.9327	982.4893
1827.0926	307.4497
1827.6167	290.1544
1841.7674	287.0098
1885.7917	418.0346
1883.1712	261.3290
1884.2194	100.4306
1889.9845	90.9968
1882.1230	110.3884
1605.9228	354.6186
1678.2485	274.4315
1668.8147	288.0580
1589.1516	286.4857
1363.2649	256.6121
1611.6879	245.6060
966.0051	111.9622
1124.2830	239.8424
1132.6686	260.8063
1628.4663	78.9440
1640.5206	86.2813
1728.0452	12.9075
1732.7621	1.9014
1902.0461	39.1124
1912.5280	33.8714
1901.5220	22.3413
1902.5702	14.4798
320.9051	374.9474
221.8504	495.4901
265.1178	997.4602
874.8578	250.8656
848.6529	252.4379
630.1036	397.6133
876.9542	389.7518
881.1470	430.1075
875.3819	460.5052
314.7566	473.0372
115.7770	196.8067
104.8526	206.9508
242.9679	36.0624
474.7205	63.3733
22.9198	57.1308
266.3772	526.8787
516.0771	599.4478
219.1264	773.5543
1704.1140	722.6732
1775.1224	642.3010
1771.2208	664.9301
1756.3949	472.1930
1842.2292	529.9361
1741.2914	730.8238
1830.7483	799.3687
