Name	CD16
Color	-65536
Coordinates	97
212.2284	35.5349
210.1320	7.7577
162.4389	53.3543
69.6734	150.8367
189.1680	358.3800
135.7099	416.0309
702.7851	335.3196
688.6344	384.5849
1016.7204	419.6995
1036.6362	314.3556
1058.6484	299.1568
1060.7448	234.6926
1061.7930	206.3912
1649.6397	1164.9732
1704.6701	1035.5207
1883.9120	1011.4121
1753.4113	930.7009
1739.7847	911.3092
1779.6162	872.5259
1559.4946	1026.6110
1866.0926	792.8628
1912.2133	828.5016
1759.1764	835.8390
1681.4104	517.9898
1789.8737	533.5960
1861.6625	486.7773
1911.6024	596.0210
1796.8965	517.2095
1753.1991	537.4976
1664.2435	346.3211
1661.1222	319.7905
1647.0766	285.4568
1597.1366	200.4028
1476.1883	205.0846
1365.3839	292.4796
1487.1126	306.5252
1339.6336	272.1915
1282.6709	272.9718
1252.1313	143.6381
1243.7457	289.8618
1397.8308	323.4041
1696.0432	20.4748
1709.1457	27.8122
1629.4826	156.7406
1617.9524	143.1140
1575.5004	127.3911
1507.8916	179.8010
976.4551	35.1496
898.3644	20.9989
1073.9376	248.9820
887.8824	324.4523
879.4968	309.7775
137.0885	456.4143
7.6360	475.2818
232.0984	1185.5493
388.2800	976.4337
423.9187	861.1319
413.9608	887.3369
284.5084	884.1923
406.0993	959.6626
220.0442	947.0842
733.1372	1148.8623
703.7876	1091.7355
136.7124	1039.8497
152.4354	1012.0725
260.3998	1028.8436
491.0034	1186.5975
828.8618	1177.4489
924.7720	1164.3464
902.7598	1168.5392
876.5549	1188.4550
873.4103	1176.4007
935.7781	1044.8518
907.4767	1031.7494
912.1936	797.4771
931.5853	801.6699
1111.3512	843.0737
1119.7368	819.4892
1107.6826	806.3868
1140.1767	794.8566
1118.1645	775.4649
1211.9783	879.7606
1237.6591	920.6404
1064.7064	952.0863
1090.3873	940.5561
1064.1823	927.4536
1244.9965	1195.7924
1113.4476	1159.6295
1390.1720	1146.0030
1319.4186	1065.2917
1115.5440	1121.8944
785.8857	1130.2800
1447.8229	1134.9969
1417.4251	1137.6174
1850.8550	819.4892
1862.9093	847.2665
1883.8733	804.2904
