Name	CD3
Color	-65536
Coordinates	26
1201.3860	977.8127
1465.9118	773.3709
1380.8577	142.0984
1555.6477	432.3745
1603.2467	653.2029
1822.5144	647.7407
1629.7773	657.1044
139.3812	196.7203
93.3428	25.8319
90.2215	374.6314
169.8133	460.4658
687.9406	206.8643
1091.3620	222.4706
1069.5132	47.6807
685.5997	117.1284
64.4712	554.8835
134.6993	739.8175
28.5769	830.3337
30.1375	925.5318
1166.2719	991.0780
1601.6861	764.7875
1574.3751	796.7803
1483.0786	1171.3301
1319.2131	980.9340
1291.9022	749.1813
1152.2263	1175.2317
