Name	CD16
Color	-65536
Coordinates	27
715.3974	131.7563
694.9575	10.1653
1041.9111	225.0459
776.1929	296.8475
654.6019	459.3182
580.7039	195.1722
473.7877	184.6903
367.9197	40.0389
41.9162	1176.2718
135.7299	822.5050
645.1542	919.9874
1863.7648	1123.9421
1891.0179	1163.2496
1902.0240	1086.2070
1215.9783	630.2408
1750.5593	768.6029
1796.6801	862.4167
1888.3974	813.1514
1902.5481	790.6151
1820.7886	568.3971
1848.0418	579.9273
1747.4148	518.6077
1772.0474	550.0536
1594.3778	294.8174
1810.3066	106.6658
1479.0760	202.5759
1476.4555	104.5694
