Name	CD16
Color	-65536
Coordinates	138
468.5214	1147.2603
321.8227	1082.4944
551.2344	1045.8198
575.4241	1132.4344
541.8707	1075.4716
455.2561	1065.3276
384.2477	995.8798
349.9139	980.2736
343.6714	915.5077
293.7315	894.4392
247.6930	853.0827
299.9739	861.6661
354.5958	867.9086
374.8839	812.5065
529.3857	981.8342
561.3785	995.8798
69.0016	1190.9578
139.2297	1109.8054
104.8959	1133.9950
25.3041	1142.5785
37.7891	1073.9110
83.0472	1013.8270
94.7519	1002.9026
15.9403	890.5377
172.7831	903.8030
138.4493	871.0299
17.5010	697.8006
33.8875	621.3300
73.6834	622.1103
314.0196	805.4836
262.5190	733.6949
216.4806	770.3696
303.0952	748.5209
423.2633	742.2784
502.0748	714.1871
596.4925	830.4536
694.0316	1035.6757
690.9103	1006.0239
673.7434	977.9326
636.2885	921.7501
612.0988	886.6361
567.6210	844.4992
417.8011	809.3852
390.4902	763.3468
399.0736	709.5053
448.2332	689.2171
459.9379	672.8306
157.9571	537.0563
187.6090	527.6925
191.5106	560.4656
204.7759	565.1475
193.8515	590.1175
65.1000	672.0503
31.9424	180.6780
14.7756	119.0333
74.0793	1127.1966
286.3242	1171.6743
603.4799	1010.7555
609.7224	1045.0893
1414.2242	1180.8636
1170.7668	1162.1361
1259.7224	924.1409
1444.6564	1125.4614
1519.5663	1159.0148
1589.7944	1191.0076
1549.9985	1173.8408
1546.8773	1134.0448
1825.4487	1176.9620
1841.8352	1166.8180
1852.7596	1193.3486
1888.6540	1030.2633
1880.0705	996.7099
1802.0393	1019.3390
1734.1522	997.4902
1734.1522	1049.7711
1754.4403	1091.1277
1702.9397	1012.3162
1681.8712	1022.4602
1618.6660	982.6643
1539.8544	1028.7027
1414.2242	992.0280
1446.2170	928.8228
1426.7092	954.5731
1368.1858	766.5178
1357.2614	704.0929
1318.2458	681.4638
1307.3214	715.0172
1519.5663	619.8192
1427.4895	519.9392
1677.9697	767.2982
1797.3574	800.8516
1763.8040	897.6103
1726.3490	923.3606
1748.9781	945.9896
1802.0393	938.9668
1911.2830	629.1829
1865.2446	577.6823
1689.6744	643.2285
1548.4379	548.0305
1728.6900	532.4242
1891.7752	408.3546
1915.1846	530.0833
1915.1846	489.5070
1838.7140	494.9692
1816.0849	484.8252
1843.3959	448.1505
1788.7740	422.4002
1771.6071	444.2489
1755.2206	466.8780
1716.9853	459.8552
1725.5687	498.0905
1691.2350	497.3102
1649.0981	551.9320
1607.7416	502.7724
1545.3166	322.5203
1514.8845	201.5719
1513.3238	178.1625
1402.5195	175.8216
1418.9061	317.0581
1415.0045	282.7243
1420.4667	443.4686
1717.7656	319.3990
1735.7128	348.2706
1432.9517	384.1649
1535.9529	373.2405
1474.3082	516.0377
1527.3695	569.0989
798.2013	27.0392
832.2678	29.6597
863.7137	23.3705
875.7680	56.3888
1417.0171	1153.2866
1520.7887	1091.9670
1604.1204	990.8159
1569.5299	1008.6353
1402.6038	823.1524
1479.8547	833.2965
1490.7791	878.5546
