Name	CD16
Color	-65536
Coordinates	87
240.2199	76.8456
179.3943	116.3845
181.7178	132.6494
375.7348	254.6362
323.4548	205.8415
723.1066	18.7952
697.5474	32.7365
583.6932	172.1499
537.2220	373.1376
568.5900	362.6816
317.6459	328.9900
580.2078	649.6408
429.1766	698.4355
164.2912	681.0089
127.1143	711.2151
1123.9201	523.0070
1333.0402	519.5217
1607.2199	390.5643
1708.2947	223.2682
1032.1396	806.4809
1190.1415	861.0845
461.7064	1020.2481
623.1936	934.2765
31.8484	748.3920
132.9231	595.0372
93.4227	585.7430
96.9080	409.1527
243.2921	503.2568
99.2316	461.4327
253.4236	896.6490
333.6108	1150.8371
336.2313	1112.5778
302.6889	1174.9456
675.3234	1174.9456
669.0342	1148.7407
621.3412	1193.2891
840.1579	645.4931
902.0016	626.1014
811.8566	748.7406
961.7489	735.1140
1022.5444	850.9399
1155.1415	926.4102
1181.3464	915.9282
783.5552	811.6325
684.5005	895.4884
753.6816	793.8131
413.5413	464.6789
92.7926	742.4514
208.0944	723.5839
122.1422	389.7327
89.8034	31.2490
79.3214	193.1956
225.0210	49.0683
254.3705	63.2190
212.9667	128.7314
261.7079	146.5508
280.0514	162.7978
540.0045	401.2629
669.4570	37.0141
659.4991	15.0019
457.7210	31.2490
14.5133	988.2539
201.0925	1108.7967
150.2549	1136.0498
150.7790	1112.9895
315.8702	1034.3746
431.1720	793.8131
406.0153	793.8131
419.1178	775.9938
596.2632	931.6512
603.6006	949.9947
732.5290	1120.3269
880.8490	849.8917
870.8912	802.7228
820.5776	811.6325
1250.9600	1133.3549
1432.8224	989.7518
1914.9935	948.8721
1270.8758	627.0752
1825.9980	188.4827
1774.1122	179.5730
1794.5520	179.5730
1827.5703	106.1991
1780.9255	124.5426
1749.4795	117.7293
1638.8946	36.4939
1592.7739	26.0120
